source_video,frame_index,timestamp_sec,sample_fps,video_fps,participant_id,view_angle,camera_type,label,model_id,prob_incorrect,pred_label,rule_status,rule_warnings,error_type
dataset\external_videos\correct\P07_correct_front_001.mp4,2198,73.365984,2.0,29.95938816293929,P07,front,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_front_001.mp4,2212,73.833284,2.0,29.95938816293929,P07,front,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_front_001.mp4,2226,74.300583,2.0,29.95938816293929,P07,front,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_front_001.mp4,2240,74.767882,2.0,29.95938816293929,P07,front,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_front_001.mp4,2254,75.235181,2.0,29.95938816293929,P07,front,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_front_001.mp4,2268,75.702481,2.0,29.95938816293929,P07,front,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_front_001.mp4,2282,76.16978,2.0,29.95938816293929,P07,front,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_front_001.mp4,2296,76.637079,2.0,29.95938816293929,P07,front,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_front_001.mp4,2310,77.104378,2.0,29.95938816293929,P07,front,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_front_001.mp4,2324,77.571678,2.0,29.95938816293929,P07,front,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_front_001.mp4,2338,78.038977,2.0,29.95938816293929,P07,front,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_front_001.mp4,2352,78.506276,2.0,29.95938816293929,P07,front,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_front_001.mp4,2366,78.973575,2.0,29.95938816293929,P07,front,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_front_001.mp4,2380,79.440875,2.0,29.95938816293929,P07,front,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_front_001.mp4,2394,79.908174,2.0,29.95938816293929,P07,front,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_front_001.mp4,2408,80.375473,2.0,29.95938816293929,P07,front,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_front_001.mp4,2422,80.842772,2.0,29.95938816293929,P07,front,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_front_001.mp4,2436,81.310072,2.0,29.95938816293929,P07,front,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_front_001.mp4,2450,81.777371,2.0,29.95938816293929,P07,front,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_front_001.mp4,2464,82.24467,2.0,29.95938816293929,P07,front,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_front_001.mp4,2478,82.71197,2.0,29.95938816293929,P07,front,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_front_001.mp4,2492,83.179269,2.0,29.95938816293929,P07,front,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_front_001.mp4,2506,83.646568,2.0,29.95938816293929,P07,front,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_front_001.mp4,2520,84.113867,2.0,29.95938816293929,P07,front,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_front_001.mp4,2534,84.581167,2.0,29.95938816293929,P07,front,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_front_001.mp4,2548,85.048466,2.0,29.95938816293929,P07,front,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_front_001.mp4,2562,85.515765,2.0,29.95938816293929,P07,front,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_front_001.mp4,2576,85.983064,2.0,29.95938816293929,P07,front,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_front_001.mp4,2590,86.450364,2.0,29.95938816293929,P07,front,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_front_001.mp4,2604,86.917663,2.0,29.95938816293929,P07,front,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_front_001.mp4,2618,87.384962,2.0,29.95938816293929,P07,front,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_front_001.mp4,2632,87.852261,2.0,29.95938816293929,P07,front,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_front_001.mp4,2646,88.319561,2.0,29.95938816293929,P07,front,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_front_001.mp4,2660,88.78686,2.0,29.95938816293929,P07,front,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_front_001.mp4,2674,89.254159,2.0,29.95938816293929,P07,front,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_front_001.mp4,2688,89.721458,2.0,29.95938816293929,P07,front,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_front_001.mp4,2702,90.188758,2.0,29.95938816293929,P07,front,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_front_001.mp4,2716,90.656057,2.0,29.95938816293929,P07,front,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_front_001.mp4,2730,91.123356,2.0,29.95938816293929,P07,front,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_front_001.mp4,2744,91.590655,2.0,29.95938816293929,P07,front,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_front_001.mp4,2758,92.057955,2.0,29.95938816293929,P07,front,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_front_001.mp4,2772,92.525254,2.0,29.95938816293929,P07,front,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_front_001.mp4,2786,92.992553,2.0,29.95938816293929,P07,front,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_front_001.mp4,2800,93.459853,2.0,29.95938816293929,P07,front,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_front_001.mp4,2814,93.927152,2.0,29.95938816293929,P07,front,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_front_001.mp4,2828,94.394451,2.0,29.95938816293929,P07,front,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_front_001.mp4,2842,94.86175,2.0,29.95938816293929,P07,front,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_front_001.mp4,2856,95.32905,2.0,29.95938816293929,P07,front,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_front_001.mp4,2870,95.796349,2.0,29.95938816293929,P07,front,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_front_001.mp4,2884,96.263648,2.0,29.95938816293929,P07,front,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_front_001.mp4,2898,96.730947,2.0,29.95938816293929,P07,front,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_front_001.mp4,2912,97.198247,2.0,29.95938816293929,P07,front,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_front_001.mp4,2926,97.665546,2.0,29.95938816293929,P07,front,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_front_001.mp4,2940,98.132845,2.0,29.95938816293929,P07,front,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_front_001.mp4,2954,98.600144,2.0,29.95938816293929,P07,front,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_front_001.mp4,2968,99.067444,2.0,29.95938816293929,P07,front,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_front_001.mp4,2982,99.534743,2.0,29.95938816293929,P07,front,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_front_001.mp4,2996,100.002042,2.0,29.95938816293929,P07,front,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_side_30_001.mp4,0,0.0,2.0,29.967332514392023,P07,side_30,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_side_30_001.mp4,14,0.467175,2.0,29.967332514392023,P07,side_30,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_side_30_001.mp4,28,0.934351,2.0,29.967332514392023,P07,side_30,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_side_30_001.mp4,42,1.401526,2.0,29.967332514392023,P07,side_30,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_side_30_001.mp4,56,1.868702,2.0,29.967332514392023,P07,side_30,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_side_30_001.mp4,70,2.335877,2.0,29.967332514392023,P07,side_30,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_side_30_001.mp4,84,2.803052,2.0,29.967332514392023,P07,side_30,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_side_30_001.mp4,98,3.270228,2.0,29.967332514392023,P07,side_30,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_side_30_001.mp4,112,3.737403,2.0,29.967332514392023,P07,side_30,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_side_30_001.mp4,126,4.204578,2.0,29.967332514392023,P07,side_30,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_side_30_001.mp4,140,4.671754,2.0,29.967332514392023,P07,side_30,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_side_30_001.mp4,154,5.138929,2.0,29.967332514392023,P07,side_30,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_side_30_001.mp4,168,5.606105,2.0,29.967332514392023,P07,side_30,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_side_30_001.mp4,182,6.07328,2.0,29.967332514392023,P07,side_30,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_side_30_001.mp4,196,6.540455,2.0,29.967332514392023,P07,side_30,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_side_30_001.mp4,210,7.007631,2.0,29.967332514392023,P07,side_30,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_side_30_001.mp4,224,7.474806,2.0,29.967332514392023,P07,side_30,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_side_30_001.mp4,238,7.941981,2.0,29.967332514392023,P07,side_30,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_side_30_001.mp4,252,8.409157,2.0,29.967332514392023,P07,side_30,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_side_30_001.mp4,266,8.876332,2.0,29.967332514392023,P07,side_30,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_side_30_001.mp4,280,9.343508,2.0,29.967332514392023,P07,side_30,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_side_30_001.mp4,294,9.810683,2.0,29.967332514392023,P07,side_30,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_side_30_001.mp4,308,10.277858,2.0,29.967332514392023,P07,side_30,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_side_30_001.mp4,322,10.745034,2.0,29.967332514392023,P07,side_30,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_side_30_001.mp4,336,11.212209,2.0,29.967332514392023,P07,side_30,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_side_30_001.mp4,350,11.679385,2.0,29.967332514392023,P07,side_30,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_side_30_001.mp4,364,12.14656,2.0,29.967332514392023,P07,side_30,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_side_30_001.mp4,378,12.613735,2.0,29.967332514392023,P07,side_30,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_side_30_001.mp4,392,13.080911,2.0,29.967332514392023,P07,side_30,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_side_30_001.mp4,406,13.548086,2.0,29.967332514392023,P07,side_30,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_side_30_001.mp4,420,14.015261,2.0,29.967332514392023,P07,side_30,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_side_30_001.mp4,434,14.482437,2.0,29.967332514392023,P07,side_30,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_side_30_001.mp4,448,14.949612,2.0,29.967332514392023,P07,side_30,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_side_30_001.mp4,462,15.416788,2.0,29.967332514392023,P07,side_30,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_side_30_001.mp4,476,15.883963,2.0,29.967332514392023,P07,side_30,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_side_30_001.mp4,490,16.351138,2.0,29.967332514392023,P07,side_30,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_side_30_001.mp4,504,16.818314,2.0,29.967332514392023,P07,side_30,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_side_30_001.mp4,518,17.285489,2.0,29.967332514392023,P07,side_30,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_side_30_001.mp4,532,17.752664,2.0,29.967332514392023,P07,side_30,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_side_30_001.mp4,546,18.21984,2.0,29.967332514392023,P07,side_30,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_side_30_001.mp4,560,18.687015,2.0,29.967332514392023,P07,side_30,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_side_30_001.mp4,574,19.154191,2.0,29.967332514392023,P07,side_30,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_side_30_001.mp4,588,19.621366,2.0,29.967332514392023,P07,side_30,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_side_30_001.mp4,602,20.088541,2.0,29.967332514392023,P07,side_30,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_side_30_001.mp4,616,20.555717,2.0,29.967332514392023,P07,side_30,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_side_30_001.mp4,630,21.022892,2.0,29.967332514392023,P07,side_30,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_side_30_001.mp4,644,21.490068,2.0,29.967332514392023,P07,side_30,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_side_30_001.mp4,658,21.957243,2.0,29.967332514392023,P07,side_30,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_side_30_001.mp4,672,22.424418,2.0,29.967332514392023,P07,side_30,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_side_30_001.mp4,686,22.891594,2.0,29.967332514392023,P07,side_30,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_side_30_001.mp4,700,23.358769,2.0,29.967332514392023,P07,side_30,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_side_30_001.mp4,714,23.825944,2.0,29.967332514392023,P07,side_30,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_side_30_001.mp4,728,24.29312,2.0,29.967332514392023,P07,side_30,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_side_30_001.mp4,742,24.760295,2.0,29.967332514392023,P07,side_30,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_side_30_001.mp4,756,25.227471,2.0,29.967332514392023,P07,side_30,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_side_30_001.mp4,770,25.694646,2.0,29.967332514392023,P07,side_30,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_side_30_001.mp4,784,26.161821,2.0,29.967332514392023,P07,side_30,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_side_30_001.mp4,798,26.628997,2.0,29.967332514392023,P07,side_30,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_side_30_001.mp4,812,27.096172,2.0,29.967332514392023,P07,side_30,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_side_30_001.mp4,826,27.563348,2.0,29.967332514392023,P07,side_30,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_side_30_001.mp4,840,28.030523,2.0,29.967332514392023,P07,side_30,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_side_30_001.mp4,854,28.497698,2.0,29.967332514392023,P07,side_30,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_side_30_001.mp4,868,28.964874,2.0,29.967332514392023,P07,side_30,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_side_30_001.mp4,882,29.432049,2.0,29.967332514392023,P07,side_30,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_side_30_001.mp4,896,29.899224,2.0,29.967332514392023,P07,side_30,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_side_30_001.mp4,910,30.3664,2.0,29.967332514392023,P07,side_30,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_side_30_001.mp4,924,30.833575,2.0,29.967332514392023,P07,side_30,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_side_30_001.mp4,938,31.300751,2.0,29.967332514392023,P07,side_30,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
dataset\external_videos\correct\P07_correct_side_30_001.mp4,952,31.767926,2.0,29.967332514392023,P07,side_30,external_video,0,rule_based_baseline,1.0,1,INCORRECT,Mũi gần ngang vai / rụt cổ quá sâu,false_positive
